date,post_type,category_code,category
2026-05-30,IG reel,M,מגזין/פנאי
2026-05-30,IG image,M,מגזין/פנאי
2026-05-30,IG reel,S,תוכן מתוכנית/כתבה
2026-05-30,IG image,B,ברייקינג
2026-05-31,IG image,M,מגזין/פנאי
2026-05-31,IG reel,F,תיעוד
2026-05-31,IG reel,F,תיעוד
2026-05-31,IG reel,S,תוכן מתוכנית/כתבה
2026-05-31,IG reel,S,תוכן מתוכנית/כתבה
2026-05-31,IG reel,N,סיקור שוטף
2026-05-31,IG reel,S,תוכן מתוכנית/כתבה
2026-05-31,IG reel,S,תוכן מתוכנית/כתבה
2026-05-31,IG reel,F,תיעוד
2026-05-31,IG carousel,N,סיקור שוטף
2026-05-31,IG reel,F,תיעוד
2026-05-31,IG reel,N,סיקור שוטף
2026-05-31,IG image,B,ברייקינג
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG image,B,ברייקינג
2026-06-01,IG image,M,מגזין/פנאי
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG reel,N,סיקור שוטף
2026-06-01,IG reel,B,ברייקינג
2026-06-01,IG image,N,סיקור שוטף
2026-06-01,IG image,B,ברייקינג
2026-06-01,IG image,N,סיקור שוטף
2026-06-02,IG reel,S,תוכן מתוכנית/כתבה
2026-06-02,IG reel,F,תיעוד
2026-06-02,IG reel,N,סיקור שוטף
2026-06-02,IG image,P,קידום שידור
2026-06-02,IG image,N,סיקור שוטף
2026-06-02,IG reel,S,תוכן מתוכנית/כתבה
2026-06-02,IG carousel,N,סיקור שוטף
2026-06-02,IG image,B,ברייקינג
2026-06-03,IG reel,N,סיקור שוטף
2026-06-03,IG image,F,תיעוד
2026-06-03,IG reel,M,מגזין/פנאי
2026-06-03,IG image,B,ברייקינג
2026-06-03,IG reel,N,סיקור שוטף
2026-06-03,IG image,N,סיקור שוטף
2026-06-03,IG reel,F,תיעוד
2026-06-03,IG image,N,סיקור שוטף
2026-06-03,IG carousel,P,קידום שידור
2026-06-03,IG reel,S,תוכן מתוכנית/כתבה
2026-06-03,IG reel,N,סיקור שוטף
2026-06-03,IG reel,M,מגזין/פנאי
2026-06-03,IG reel,M,מגזין/פנאי
2026-06-03,IG image,B,ברייקינג
2026-06-03,IG reel,N,סיקור שוטף
2026-06-04,IG image,N,סיקור שוטף
2026-06-04,IG reel,P,קידום שידור
2026-06-04,IG image,N,סיקור שוטף
2026-06-04,IG image,N,סיקור שוטף
2026-06-04,IG image,M,מגזין/פנאי
2026-06-04,IG reel,F,תיעוד
2026-06-04,IG reel,P,קידום שידור
2026-06-04,IG image,N,סיקור שוטף
2026-06-04,IG image,B,ברייקינג
2026-06-04,IG image,B,ברייקינג
2026-06-04,IG carousel,N,סיקור שוטף
2026-06-04,IG image,M,מגזין/פנאי
2026-06-04,IG reel,P,קידום שידור
2026-06-05,IG image,B,ברייקינג
2026-06-05,IG reel,S,תוכן מתוכנית/כתבה
2026-06-05,IG carousel,M,מגזין/פנאי
2026-06-05,IG reel,S,תוכן מתוכנית/כתבה
2026-06-05,IG reel,S,תוכן מתוכנית/כתבה
2026-06-05,IG carousel,N,סיקור שוטף
2026-06-06,IG image,B,ברייקינג
2026-06-06,IG reel,F,תיעוד
2026-06-06,IG image,N,סיקור שוטף
2026-06-06,IG reel,M,מגזין/פנאי
2026-06-06,IG image,N,סיקור שוטף
2026-06-06,IG image,B,ברייקינג
2026-06-06,IG image,B,ברייקינג
2026-06-06,IG image,B,ברייקינג
2026-06-06,IG reel,F,תיעוד
2026-06-07,IG reel,S,תוכן מתוכנית/כתבה
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG reel,S,תוכן מתוכנית/כתבה
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG image,N,סיקור שוטף
2026-06-07,IG reel,P,קידום שידור
2026-06-07,IG reel,S,תוכן מתוכנית/כתבה
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG reel,S,תוכן מתוכנית/כתבה
2026-06-07,IG image,P,קידום שידור
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG image,S,תוכן מתוכנית/כתבה
2026-06-07,IG reel,N,סיקור שוטף
2026-06-07,IG image,N,סיקור שוטף
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG image,B,ברייקינג
2026-06-07,IG image,M,מגזין/פנאי
2026-06-08,IG image,N,סיקור שוטף
2026-06-08,IG image,N,סיקור שוטף
2026-06-08,IG reel,F,תיעוד
2026-06-08,IG image,B,ברייקינג
2026-06-08,IG image,N,סיקור שוטף
2026-06-08,IG reel,N,סיקור שוטף
2026-06-08,IG reel,N,סיקור שוטף
2026-06-08,IG reel,P,קידום שידור
2026-06-08,IG image,N,סיקור שוטף
2026-06-08,IG reel,F,תיעוד
2026-06-08,IG image,N,סיקור שוטף
2026-06-08,IG reel,P,קידום שידור
2026-06-09,IG image,N,סיקור שוטף
2026-06-09,IG image,N,סיקור שוטף
2026-06-09,IG image,M,מגזין/פנאי
2026-06-09,IG image,B,ברייקינג
2026-06-09,IG image,N,סיקור שוטף
2026-06-09,IG image,M,מגזין/פנאי
2026-06-09,IG reel,S,תוכן מתוכנית/כתבה
2026-06-09,IG reel,S,תוכן מתוכנית/כתבה
2026-06-09,IG image,N,סיקור שוטף
2026-06-09,IG reel,N,סיקור שוטף
2026-06-09,IG reel,P,קידום שידור
2026-06-09,IG image,N,סיקור שוטף
2026-06-09,IG reel,N,סיקור שוטף
2026-06-10,IG image,M,מגזין/פנאי
2026-06-10,IG image,N,סיקור שוטף
2026-06-10,IG image,N,סיקור שוטף
2026-06-10,IG image,N,סיקור שוטף
2026-06-10,IG image,N,סיקור שוטף
2026-06-10,IG image,P,קידום שידור
2026-06-10,IG reel,N,סיקור שוטף
2026-06-10,IG carousel,M,מגזין/פנאי
2026-06-10,IG reel,N,סיקור שוטף
2026-06-11,IG reel,S,תוכן מתוכנית/כתבה
2026-06-11,IG image,N,סיקור שוטף
2026-06-11,IG image,M,מגזין/פנאי
2026-06-11,IG reel,S,תוכן מתוכנית/כתבה
2026-06-11,IG image,N,סיקור שוטף
2026-06-11,IG reel,F,תיעוד
2026-06-11,IG reel,N,סיקור שוטף
2026-06-11,IG image,N,סיקור שוטף
2026-06-11,IG reel,M,מגזין/פנאי
2026-06-11,IG image,B,ברייקינג
2026-06-11,IG image,N,סיקור שוטף
2026-06-11,IG carousel,M,מגזין/פנאי
2026-06-11,IG image,B,ברייקינג
2026-06-12,IG image,B,ברייקינג
2026-06-12,IG reel,S,תוכן מתוכנית/כתבה
2026-06-12,IG image,N,סיקור שוטף
2026-06-12,IG image,N,סיקור שוטף
2026-06-12,IG carousel,N,סיקור שוטף
2026-06-12,IG reel,M,מגזין/פנאי
2026-06-12,IG reel,N,סיקור שוטף
2026-06-12,IG reel,M,מגזין/פנאי
2026-06-13,IG carousel,M,מגזין/פנאי
2026-06-13,IG image,N,סיקור שוטף
2026-06-13,IG reel,M,מגזין/פנאי
2026-06-13,IG carousel,N,סיקור שוטף
2026-06-13,IG reel,S,תוכן מתוכנית/כתבה
2026-06-13,IG image,N,סיקור שוטף
2026-06-13,IG reel,M,מגזין/פנאי
2026-06-13,IG reel,S,תוכן מתוכנית/כתבה
2026-06-13,IG carousel,N,סיקור שוטף
2026-06-14,IG reel,P,קידום שידור
2026-06-14,IG image,P,קידום שידור
2026-06-14,IG image,B,ברייקינג
2026-06-14,IG image,N,סיקור שוטף
2026-06-14,IG image,N,סיקור שוטף
2026-06-14,IG image,N,סיקור שוטף
2026-06-14,IG image,N,סיקור שוטף
2026-06-14,IG reel,S,תוכן מתוכנית/כתבה
2026-06-14,IG carousel,P,קידום שידור
2026-06-14,IG image,N,סיקור שוטף
2026-06-14,IG reel,F,תיעוד
2026-06-14,IG image,B,ברייקינג
2026-06-14,IG reel,B,ברייקינג
2026-06-14,IG image,M,מגזין/פנאי
2026-06-15,IG reel,N,סיקור שוטף
2026-06-15,IG reel,N,סיקור שוטף
2026-06-15,IG carousel,N,סיקור שוטף
2026-06-15,IG carousel,S,תוכן מתוכנית/כתבה
2026-06-15,IG image,N,סיקור שוטף
2026-06-15,IG carousel,N,סיקור שוטף
2026-06-15,IG image,N,סיקור שוטף
2026-06-15,IG image,M,מגזין/פנאי
2026-06-15,IG carousel,M,מגזין/פנאי
2026-06-15,IG image,N,סיקור שוטף
2026-06-15,IG reel,N,סיקור שוטף
2026-06-15,IG image,N,סיקור שוטף
2026-06-15,IG image,N,סיקור שוטף
2026-06-16,IG reel,N,סיקור שוטף
2026-06-16,IG reel,M,מגזין/פנאי
2026-06-16,IG reel,M,מגזין/פנאי
2026-06-16,IG reel,N,סיקור שוטף
2026-06-16,IG carousel,N,סיקור שוטף
2026-06-16,IG reel,P,קידום שידור
2026-06-16,IG image,N,סיקור שוטף
2026-06-16,IG image,N,סיקור שוטף
2026-06-16,IG reel,N,סיקור שוטף
2026-06-16,IG image,N,סיקור שוטף
2026-06-16,IG image,M,מגזין/פנאי
2026-06-16,IG image,N,סיקור שוטף
2026-06-16,IG image,N,סיקור שוטף
2026-06-17,IG image,B,ברייקינג
2026-06-17,IG carousel,N,סיקור שוטף
2026-06-17,IG image,N,סיקור שוטף
2026-06-17,IG reel,N,סיקור שוטף
2026-06-17,IG reel,S,תוכן מתוכנית/כתבה
2026-06-17,IG reel,N,סיקור שוטף
2026-06-17,IG image,B,ברייקינג
2026-06-17,IG reel,N,סיקור שוטף
2026-06-17,IG image,N,סיקור שוטף
2026-06-17,IG image,S,תוכן מתוכנית/כתבה
2026-06-17,IG image,M,מגזין/פנאי
2026-06-17,IG image,N,סיקור שוטף
2026-06-17,IG reel,N,סיקור שוטף
2026-06-17,IG image,N,סיקור שוטף
2026-06-18,IG image,B,ברייקינג
2026-06-18,IG reel,M,מגזין/פנאי
2026-06-18,IG reel,N,סיקור שוטף
2026-06-18,IG reel,M,מגזין/פנאי
2026-06-18,IG reel,M,מגזין/פנאי
2026-06-18,IG reel,F,תיעוד
2026-06-18,IG image,S,תוכן מתוכנית/כתבה
2026-06-18,IG image,M,מגזין/פנאי
2026-06-18,IG reel,P,קידום שידור
2026-06-18,IG reel,N,סיקור שוטף
2026-06-18,IG reel,M,מגזין/פנאי
2026-06-18,IG reel,M,מגזין/פנאי
2026-06-18,IG image,N,סיקור שוטף
2026-06-19,IG carousel,N,סיקור שוטף
2026-06-19,IG image,B,ברייקינג
2026-06-19,IG reel,N,סיקור שוטף
2026-06-19,IG reel,S,תוכן מתוכנית/כתבה
2026-06-19,IG image,N,סיקור שוטף
2026-06-19,IG image,B,ברייקינג
2026-06-19,IG image,N,סיקור שוטף
2026-06-19,IG reel,N,סיקור שוטף
2026-06-20,IG image,B,ברייקינג
2026-06-20,IG image,B,ברייקינג
2026-06-20,IG carousel,N,סיקור שוטף
2026-06-20,IG image,B,ברייקינג
2026-06-20,IG carousel,M,מגזין/פנאי
2026-06-20,IG image,B,ברייקינג
2026-06-20,IG reel,F,תיעוד
2026-06-20,IG image,S,תוכן מתוכנית/כתבה
2026-06-21,IG image,N,סיקור שוטף
2026-06-21,IG image,N,סיקור שוטף
2026-06-21,IG image,B,ברייקינג
2026-06-21,IG reel,N,סיקור שוטף
2026-06-21,IG reel,F,תיעוד
2026-06-21,IG reel,S,תוכן מתוכנית/כתבה
2026-06-21,IG reel,N,סיקור שוטף
2026-06-21,IG reel,S,תוכן מתוכנית/כתבה
2026-06-21,IG image,B,ברייקינג
2026-06-21,IG reel,S,תוכן מתוכנית/כתבה
2026-06-21,IG image,P,קידום שידור
2026-06-21,IG reel,S,תוכן מתוכנית/כתבה
2026-06-21,IG carousel,B,ברייקינג
2026-06-21,IG image,N,סיקור שוטף
2026-06-22,IG carousel,N,סיקור שוטף
2026-06-22,IG image,B,ברייקינג
2026-06-22,IG reel,S,תוכן מתוכנית/כתבה
2026-06-22,IG reel,P,קידום שידור
2026-06-22,IG image,B,ברייקינג
2026-06-22,IG image,N,סיקור שוטף
2026-06-22,IG image,F,תיעוד
2026-06-23,IG carousel,N,סיקור שוטף
2026-06-23,IG image,M,מגזין/פנאי
2026-06-23,IG reel,S,תוכן מתוכנית/כתבה
2026-06-23,IG carousel,P,קידום שידור
2026-06-23,IG image,N,סיקור שוטף
2026-06-23,IG image,N,סיקור שוטף
2026-06-23,IG carousel,N,סיקור שוטף
2026-06-23,IG image,F,תיעוד
2026-06-23,IG image,B,ברייקינג
2026-06-24,IG image,B,ברייקינג
2026-06-24,IG reel,B,ברייקינג
2026-06-24,IG image,F,תיעוד
2026-06-24,IG image,B,ברייקינג
2026-06-24,IG carousel,N,סיקור שוטף
2026-06-24,IG image,N,סיקור שוטף
2026-06-24,IG reel,N,סיקור שוטף
2026-06-24,IG reel,N,סיקור שוטף
2026-06-24,IG image,B,ברייקינג
2026-06-24,IG carousel,N,סיקור שוטף
2026-06-25,IG reel,M,מגזין/פנאי
2026-06-25,IG reel,B,ברייקינג
2026-06-25,IG carousel,M,מגזין/פנאי
2026-06-25,IG carousel,N,סיקור שוטף
2026-06-25,IG image,B,ברייקינג
2026-06-25,IG reel,N,סיקור שוטף
2026-06-25,IG carousel,M,מגזין/פנאי
2026-06-25,IG image,N,סיקור שוטף
2026-06-25,IG image,N,סיקור שוטף
2026-06-25,IG reel,N,סיקור שוטף
2026-06-26,IG reel,S,תוכן מתוכנית/כתבה
2026-06-26,IG reel,F,תיעוד
2026-06-26,IG reel,N,סיקור שוטף
2026-06-26,IG image,N,סיקור שוטף
2026-06-26,IG reel,F,תיעוד
2026-06-26,IG image,N,סיקור שוטף
2026-06-26,IG reel,P,קידום שידור
2026-06-26,IG carousel,S,תוכן מתוכנית/כתבה
2026-06-26,IG reel,S,תוכן מתוכנית/כתבה
2026-06-27,IG reel,P,קידום שידור
2026-06-27,IG image,B,ברייקינג
2026-06-27,IG image,N,סיקור שוטף
2026-06-27,IG reel,B,ברייקינג
2026-06-27,IG image,B,ברייקינג
2026-06-27,IG carousel,M,מגזין/פנאי
2026-06-27,IG reel,M,מגזין/פנאי
2026-06-28,IG image,N,סיקור שוטף
2026-06-28,IG image,N,סיקור שוטף
2026-06-28,IG reel,P,קידום שידור
2026-06-28,IG reel,S,תוכן מתוכנית/כתבה
2026-06-28,IG reel,S,תוכן מתוכנית/כתבה
2026-06-28,IG reel,S,תוכן מתוכנית/כתבה
2026-06-28,IG reel,F,תיעוד
2026-06-28,IG reel,N,סיקור שוטף
2026-06-28,IG reel,N,סיקור שוטף
2026-06-28,IG reel,N,סיקור שוטף
2026-06-28,IG reel,F,תיעוד
2026-06-28,IG image,N,סיקור שוטף
2026-06-28,IG image,B,ברייקינג
2026-06-28,IG carousel,N,סיקור שוטף
2026-06-29,IG reel,M,מגזין/פנאי
2026-06-29,IG reel,M,מגזין/פנאי
2026-06-29,IG image,B,ברייקינג
2026-06-29,IG reel,N,סיקור שוטף
2026-06-29,IG carousel,P,קידום שידור
2026-06-29,IG reel,N,סיקור שוטף
2026-06-29,IG image,N,סיקור שוטף
2026-06-29,IG reel,N,סיקור שוטף
2026-06-30,IG image,N,סיקור שוטף
2026-06-30,IG image,B,ברייקינג
2026-06-30,IG image,N,סיקור שוטף
2026-06-30,IG image,N,סיקור שוטף
2026-06-30,IG image,M,מגזין/פנאי
2026-06-30,IG image,N,סיקור שוטף
2026-06-30,IG reel,B,ברייקינג
2026-06-30,IG reel,F,תיעוד
2026-06-30,IG image,S,תוכן מתוכנית/כתבה
2026-06-30,IG reel,N,סיקור שוטף
2026-06-30,IG image,N,סיקור שוטף
2026-07-01,IG image,N,סיקור שוטף
2026-07-01,IG carousel,M,מגזין/פנאי
2026-07-01,IG reel,S,תוכן מתוכנית/כתבה
2026-07-01,IG reel,N,סיקור שוטף
2026-07-01,IG image,N,סיקור שוטף
2026-07-01,IG image,B,ברייקינג
2026-07-01,IG reel,M,מגזין/פנאי
2026-07-01,IG image,F,תיעוד
2026-07-01,IG reel,N,סיקור שוטף
2026-07-01,IG image,N,סיקור שוטף
2026-07-01,IG image,N,סיקור שוטף
2026-07-01,IG reel,P,קידום שידור
2026-07-01,IG image,B,ברייקינג
2026-07-02,IG carousel,N,סיקור שוטף
2026-07-02,IG reel,B,ברייקינג
2026-07-02,IG image,F,תיעוד
2026-07-02,IG reel,M,מגזין/פנאי
2026-07-02,IG image,B,ברייקינג
2026-07-02,IG image,N,סיקור שוטף
2026-07-02,IG carousel,N,סיקור שוטף
2026-07-02,IG image,B,ברייקינג
2026-07-02,IG image,F,תיעוד
2026-07-02,IG carousel,S,תוכן מתוכנית/כתבה
2026-07-03,IG image,P,קידום שידור
2026-07-03,IG reel,S,תוכן מתוכנית/כתבה
2026-07-03,IG image,N,סיקור שוטף
2026-07-03,IG image,N,סיקור שוטף
2026-07-03,IG reel,F,תיעוד
2026-07-03,IG image,N,סיקור שוטף
2026-07-03,IG image,B,ברייקינג
2026-07-03,IG reel,S,תוכן מתוכנית/כתבה
2026-07-03,IG reel,P,קידום שידור
2026-07-04,IG reel,P,קידום שידור
2026-07-04,IG reel,N,סיקור שוטף
2026-07-04,IG reel,N,סיקור שוטף
2026-07-04,IG reel,S,תוכן מתוכנית/כתבה
2026-07-04,IG image,N,סיקור שוטף
2026-07-04,IG reel,M,מגזין/פנאי
2026-07-04,IG image,N,סיקור שוטף
2026-07-04,IG reel,S,תוכן מתוכנית/כתבה
2026-07-04,IG reel,N,סיקור שוטף
2026-07-05,IG image,B,ברייקינג
2026-07-05,IG reel,N,סיקור שוטף
2026-07-05,IG image,N,סיקור שוטף
2026-07-05,IG reel,M,מגזין/פנאי
2026-07-05,IG carousel,N,סיקור שוטף
2026-07-05,IG reel,N,סיקור שוטף
2026-07-05,IG image,P,קידום שידור
2026-07-05,IG reel,N,סיקור שוטף
2026-07-05,IG image,N,סיקור שוטף
2026-07-05,IG carousel,N,סיקור שוטף
2026-07-05,IG reel,N,סיקור שוטף
2026-07-06,IG carousel,N,סיקור שוטף
2026-07-06,IG reel,M,מגזין/פנאי
2026-07-06,IG reel,S,תוכן מתוכנית/כתבה
2026-07-06,IG reel,N,סיקור שוטף
2026-07-06,IG reel,N,סיקור שוטף
2026-07-06,IG reel,N,סיקור שוטף
2026-07-06,IG carousel,M,מגזין/פנאי
2026-07-07,IG carousel,N,סיקור שוטף
2026-07-07,IG reel,B,ברייקינג
2026-07-07,IG reel,F,תיעוד
2026-07-07,IG carousel,N,סיקור שוטף
2026-07-07,IG reel,M,מגזין/פנאי
2026-07-07,IG reel,S,תוכן מתוכנית/כתבה
2026-07-07,IG image,N,סיקור שוטף
2026-07-07,IG reel,N,סיקור שוטף
2026-07-07,IG reel,N,סיקור שוטף
2026-07-07,IG carousel,M,מגזין/פנאי
2026-07-08,IG image,B,ברייקינג
2026-07-08,IG reel,F,תיעוד
2026-07-08,IG image,M,מגזין/פנאי
2026-07-08,IG image,N,סיקור שוטף
2026-07-08,IG image,B,ברייקינג
2026-07-08,IG image,N,סיקור שוטף
2026-07-08,IG carousel,M,מגזין/פנאי
2026-07-08,IG reel,P,קידום שידור
2026-07-08,IG image,N,סיקור שוטף
2026-07-08,IG reel,M,מגזין/פנאי
2026-07-09,IG carousel,F,תיעוד
2026-07-09,IG image,N,סיקור שוטף
2026-07-09,IG image,N,סיקור שוטף
2026-07-09,IG reel,S,תוכן מתוכנית/כתבה
2026-07-09,IG image,M,מגזין/פנאי
2026-07-09,IG image,B,ברייקינג
2026-07-09,IG image,B,ברייקינג
2026-07-09,IG image,M,מגזין/פנאי
2026-07-10,IG reel,N,סיקור שוטף
2026-07-10,IG reel,M,מגזין/פנאי
2026-07-10,IG reel,P,קידום שידור
2026-07-10,IG reel,N,סיקור שוטף
2026-07-10,IG image,N,סיקור שוטף
2026-07-10,IG reel,M,מגזין/פנאי
2026-07-10,IG image,N,סיקור שוטף
2026-07-11,IG reel,N,סיקור שוטף
2026-07-11,IG image,N,סיקור שוטף
2026-07-11,IG image,B,ברייקינג
2026-07-11,IG reel,S,תוכן מתוכנית/כתבה
2026-07-11,IG image,B,ברייקינג
2026-07-11,IG carousel,M,מגזין/פנאי
2026-07-11,IG reel,N,סיקור שוטף
2026-07-11,IG carousel,N,סיקור שוטף
2026-07-11,IG image,B,ברייקינג
2026-07-12,IG image,B,ברייקינג
2026-07-12,IG reel,S,תוכן מתוכנית/כתבה
2026-07-12,IG image,N,סיקור שוטף
2026-07-12,IG carousel,M,מגזין/פנאי
2026-07-12,IG reel,F,תיעוד
2026-07-12,IG image,F,תיעוד
2026-07-12,IG reel,P,קידום שידור
